target,fold_id,source_id,cell_id,condition_id,row_index,reference,prediction,absolute_error,cycle_id,timestamp_s,cumulative_charge_ah,cumulative_energy_wh,previous_capacity_ah,previous_energy_wh,soc,soe,soh,rul_cycles,physical_candidate,physical_absolute_error,causal_progress,discharge_stage
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48496,0.6301297660420828,0.6332293485147538,0.0030995824726709,209,2388.146700000041,0.39890882,1.263169928625333,1.0785102,3.2736673484375034,0.6301297660420828,0.6141422465455342,,,0.6301297660420828,0.0,0.3698702339579171,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48501,0.0038813726564663,0.0034037837660574,0.0004775888904088,209,3010.044900000037,1.0743241,3.2652178807322065,1.0785102,3.2736673484375034,0.0038813726564663,0.0025810404069703,,,0.0038813726564663753,7.546047120499111e-17,0.9961186273435336,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48513,0.6144553026460079,0.6097911285933814,0.0046641740526265,210,2401.979399999953,0.41581732,1.315839057762955,1.0785191,3.2736080890169865,0.6144553026460079,0.5980462468376656,,,0.6144553026460079,0.0,0.3855446973539921,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48515,0.1947901618061285,0.1967228104534356,0.0019326486473071,210,2772.305699999968,0.86843419,2.7015913362176556,1.0785191,3.2736080890169865,0.1947901618061285,0.1747358685721902,,,0.19479016180612851,2.7755575615628914e-17,0.8052098381938715,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48540,0.6715525691212851,0.670300361361,0.0012522077602851,212,2351.5667999999714,0.35418871,1.1224941888499866,1.0783726,3.2714439325210876,0.6715525691212851,0.6568811167168762,,,0.6715525691212851,0.0,0.32844743087871486,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48542,0.2346952157352663,0.2538824126383919,0.0191871969031256,212,2737.017499999958,0.82528371,2.5704743709165374,1.0783726,3.2714439325210876,0.2346952157352663,0.2142691655621188,,,0.2346952157352663,0.0,0.7653047842647337,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48546,0.0008403403424752,0.0009120950030145,7.175466053936858e-05,212,3174.4405999999726,1.0774664,3.2660013152713674,1.0783726,3.2714439325210876,0.0008403403424752,0.0016636743169019,,,0.0008403403424752653,6.537739100087592e-17,0.9991596596575247,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48614,0.0028007409249682,0.0029171460762117,0.0001164051512435,218,3043.399800000014,1.074554,3.255941888737425,1.077572,3.262206694632022,0.0028007409249682,0.0019204196671246,,,0.0028007409249682924,9.237402509576498e-17,0.9971992590750317,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48640,0.0205581219063655,0.0255959647644836,0.0050378428581181,220,2925.5182000000495,1.0553831,3.216812657350491,1.0775352,3.261664366631122,0.0205581219063655,0.0137511724809862,,,0.020558121906365523,2.42861286636753e-17,0.9794418780936345,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48641,0.00269206982751,0.0029497032213062,0.0002576333937962,220,3048.3359000000055,1.0746344,3.255477541015691,1.0775352,3.261664366631122,0.00269206982751,0.0018968308568859,,,0.002692069827510024,2.42861286636753e-17,0.99730793017249,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48642,6.143650806023082e-05,0.0007236192538726,0.0006621827458124,220,3258.5310000000172,1.077469,3.2611466267380003,1.0775352,3.261664366631122,6.143650806023082e-05,0.0001587348773278,,,6.143650806023082e-05,0.0,0.9999385634919398,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48653,3.136922975544021e-05,0.0004249237239663,0.0003935544942109,221,3258.477499999979,1.0774552,3.261143174287883,1.077489,3.261186630648,3.136922975544021e-05,1.3325321436274962e-05,,,3.136922975544021e-05,0.0,0.9999686307702446,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48654,1.2807555343830046e-05,0.0003544236106906,0.0003416160553467,221,3262.1677999999956,1.0774752,3.2611831791893033,1.077489,3.261186630648,1.2807555343830046e-05,1.058344427207203e-06,,,1.2807555343830046e-05,0.0,0.9999871924446562,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48664,7.796003100635218e-06,0.0004177542516863,0.0004099582485857,222,3262.154500000004,1.0774668,3.2620498506871276,1.0774752,3.2611831791893033,7.796003100635218e-06,0.0,,,7.796003100635218e-06,0.0,0.9999922039968994,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48689,0.0017699282590192,0.0016959603014951,7.396795752401914e-05,224,3088.69650000002,1.0755942,3.2605468887926645,1.0775013,3.2630317796083625,0.0017699282590192,0.0007615282300426,,,0.0017699282590192267,2.667137344314341e-17,0.9982300717409808,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48740,0.0001569488767109,0.0004050604152791,0.0002481115385682,229,3262.1210999999894,1.0772518,3.261036805395993,1.0774209,3.261819898951095,0.0001569488767109,0.0002400787227259,,,0.00015694887671091617,1.6181717424346154e-17,0.9998430511232891,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48781,0.4386999272698918,0.4464221108101315,0.0077221835402397,233,2556.5319,0.60467201,1.8998651406686364,1.0772705,3.2630554265353555,0.4386999272698918,0.4177649802639503,,,0.4386999272698918,0.0,0.5613000727301082,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48787,0.0,0.0003702975221466,0.0003702975221466,233,3262.1479,1.0773777,3.2650504331676196,1.0772705,3.2630554265353555,0.0,0.0,,,0.0,0.0,1.0000995107542627,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48828,0.4531323097359442,0.4559904753270491,0.0028581655911049,237,2543.861000000001,0.58920389,1.852284303540476,1.0774158,3.2654160120436817,0.4531323097359442,0.43275702185915,,,0.4531323097359442,0.0,0.5468676902640558,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48833,0.0008060954740035,0.0008382183467688,3.2122872765388485e-05,237,3168.427200000002,1.0765473,3.2630723030937103,1.0774158,3.2654160120436817,0.0008060954740035,0.0007177367114411,,,0.0008060954740035653,6.526897078362737e-17,0.9991939045259964,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48867,0.0546713678509591,0.0659500609361601,0.011278693085201,240,2894.8712000000014,1.0182043,3.125248085117483,1.0770903,3.2593773140051647,0.0546713678509591,0.0411517955627119,,,0.05467136785095916,6.245004513516506e-17,0.9453286321490408,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48921,8.413653074423877e-05,0.0004177542516863,0.0003336177209421,245,3262.1301999999996,1.0767306,3.2575546938344813,1.0768212,3.2584011791635317,8.413653074423877e-05,0.000259785484508,,,8.413653074423877e-05,0.0,0.9999158634692558,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48978,0.0006864657213422,0.00097808644212,0.0002916207207778,250,3172.488400000002,1.0759352,3.2574716254994134,1.0766743,3.2579926722471466,0.0006864657213422,0.0001599287660072,,,0.0006864657213422332,3.3176586478056436e-17,0.9993135342786578,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48979,8.359073864205868e-07,0.0004050604152791,0.0004042245078927,250,3262.1633999999976,1.0766734,3.2589480352214037,1.0766743,3.2579926722471466,8.359073864205868e-07,0.0,,,8.359073864205868e-07,0.0,0.9999991640926136,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,48989,0.0,0.0003702975221466,0.0003702975221466,251,3262.1484000000055,1.0767171,3.260860134117313,1.0766734,3.2589480352214037,0.0,0.0,,,0.0,0.0,1.0000405879814622,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49019,0.0001049406815832,0.0004177542516863,0.0003128135701031,254,3262.148000000001,1.0766858,3.25904217278311,1.0767988,3.261593107051629,0.0001049406815832,0.0007821129689671,,,0.00010494068158328762,8.761708806398483e-17,0.9998950593184167,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49076,0.0,0.0004735027568548,0.0004735027568548,259,3262.148000000001,1.0765815,3.260662304309645,1.0763994,3.258390893396308,0.0,0.0,,,0.0,0.0,1.0001691751221713,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49117,5.154879994861972e-05,0.0003829913585539,0.0003314425586052,263,3262.1598000000085,1.0765942,3.2618120644335953,1.0766497,3.262292691704199,5.154879994861972e-05,0.0001473280652671,,,5.154879994861972e-05,0.0,0.9999484512000514,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49128,0.3610747949413065,0.3578732656074893,0.0032015293338172,264,2624.6124999999884,0.68786317,2.154725299164447,1.0765942,3.2618120644335953,0.3610747949413065,0.3394085077251041,,,0.36107479494130656,5.551115123125783e-17,0.6389252050586934,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49131,0.0193520455525396,0.0233710250765707,0.0040189795240311,264,2926.3696999999956,1.0557599,3.2196503687999134,1.0765942,3.2618120644335953,0.0193520455525396,0.0129258506623995,,,0.019352045552539665,6.591949208711867e-17,0.9806479544474603,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49134,2.9723362803268927e-06,0.0003702975221466,0.0003673251858663,264,3262.1421999999875,1.076591,3.261341629185864,1.0765942,3.2618120644335953,2.9723362803268927e-06,0.0001442251234706,,,2.9723362803268927e-06,0.0,0.9999970276637197,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49184,7.192111424592085e-05,0.000389186503823,0.0003172653895771,269,3262.1682,1.0761017,3.2553086717128346,1.0761791,3.255835447749748,7.192111424592085e-05,0.000161794428916,,,7.192111424592085e-05,0.0,0.9999280788857541,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49195,0.5517176396989243,0.5535677338547255,0.0018500941558011,270,2456.4835999999923,0.48239741,1.521059059486029,1.0761017,3.2553086717128346,0.5517176396989243,0.5327450595688984,,,0.5517176396989243,0.0,0.44828236030107566,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49196,0.3527471985222213,0.350218565914142,0.0025286326080792,270,2631.6687999999995,0.69650984,2.1794763148051897,1.0761017,3.2553086717128346,0.3527471985222213,0.3304855131730343,,,0.35274719852222136,5.551115123125783e-17,0.6472528014777786,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49198,0.0472715543521582,0.0461887968236266,0.0010827575285315,270,2900.621699999989,1.0252327,3.142362427132729,1.0761017,3.2553086717128346,0.0472715543521582,0.0346960168667129,,,0.04727155435215824,4.163336342344337e-17,0.9527284456478418,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49200,0.0027009528932069,0.0019160908913427,0.0007848620018641,270,3046.4620999999897,1.0731952,3.2496405706655582,1.0761017,3.2553086717128346,0.0027009528932069,0.0017411869714628,,,0.0027009528932069315,3.165870343657673e-17,0.9972990471067931,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49293,0.0,0.0004050604152791,0.0004050604152791,279,3262.1655999999784,1.075914,3.2560141762598933,1.0758823,3.2559905707868664,0.0,0.0,,,0.0,0.0,1.0000294641895309,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49333,0.0001053243161588,0.0003541009646573,0.0002487766484985,283,3262.1445999999996,1.0756117,3.2523927357829336,1.075725,3.253100658364809,0.0001053243161588,0.00021761471784,,,0.00010532431615883908,3.9085488318102435e-17,0.9998946756838412,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49353,0.0,0.0003766499949779,0.0003766499949779,285,3262.144499999995,1.07567,3.254963104172966,1.0755854,3.253045848452087,0.0,0.0,,,0.0,0.0,1.000078654842284,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49363,0.0001129528572888,0.0003607760835218,0.000247823226233,286,3231.525800000003,1.0755485,3.2566621400178284,1.07567,3.254963104172966,0.0001129528572888,0.0,,,0.00011295285728885052,5.051026871066844e-17,0.9998870471427111,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49409,0.005039245089078,0.0045038444977861,0.0005354005912918,290,2981.6790999999794,1.0705723,3.2500044128724337,1.0759945,3.260568771709962,0.005039245089078,0.0032400355818864,,,0.005039245089078048,4.85722573273506e-17,0.994960754910922,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49410,0.0007042786928742,0.0008931212841007,0.0001888425912265,290,3171.841899999999,1.0752367,3.2593333344563034,1.0759945,3.260568771709962,0.0007042786928742,0.0003789023756768,,,0.0007042786928742606,6.06069014419397e-17,0.9992957213071257,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49421,0.7530091249082588,0.7531372707229601,0.0001281458147013,291,2279.2339999999967,0.26575944,0.8454195079029014,1.0759889,3.260837700690573,0.7530091249082588,0.7407354840985001,,,0.7530091249082588,0.0,0.2469908750917412,0-25%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49426,0.0135662180158178,0.0233668194507648,0.009800601434947,291,2931.491299999994,1.0613918,3.2307018072945906,1.0759889,3.260837700690573,0.0135662180158178,0.0092417642833313,,,0.01356621801581781,1.0408340855860843e-17,0.9864337819841822,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49439,0.0002796428118368,0.0003352119829809,5.556917114413851e-05,292,3262.169200000004,1.0757146,3.255271055374586,1.0760155,3.2599463628079315,0.0002796428118368,0.0014341669809925,,,0.0002796428118368999,9.985502008591496e-17,0.9997203571881631,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49452,0.0514113130006788,0.0510783915674744,0.0003329214332043,293,2896.6551000000036,1.0204107,3.128846002423082,1.0757146,3.255271055374586,0.0514113130006788,0.0388370279466501,,,0.051411313000678804,6.938893903907228e-18,0.9485886869993212,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49499,0.0490258027457352,0.052126835967232,0.0031010332214968,297,2898.484300000011,1.0226418,3.1338081907471604,1.0753623,3.2511147821852076,0.0490258027457352,0.0360819593577069,,,0.0490258027457352,0.0,0.9509741972542648,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49503,0.0,0.0003607760835218,0.0003607760835218,297,3262.1506999999983,1.0753679,3.2509438008148503,1.0753623,3.2511147821852076,0.0,5.259161297355153e-05,,,0.0,0.0,1.000005207547261,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49543,7.775471901871889e-05,0.0003647400117971,0.0002869852927783,301,3262.1708999999973,1.0750923,3.249718148719066,1.0751759,3.2499847382168716,7.775471901871889e-05,8.202792298395156e-05,,,7.775471901871889e-05,0.0,0.9999222452809813,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49563,0.0,0.0003520461753898,0.0003520461753898,303,3262.158599999995,1.0750893,3.249825408155699,1.0750625,3.2496091233831166,0.0,0.0,,,0.0,0.0,1.0000249287832101,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49573,4.2415081240254615e-05,0.0004858361597039,0.0004434210784637,304,3262.1820000000007,1.0750437,3.250413572935254,1.0750893,3.249825408155699,4.2415081240254615e-05,0.0,,,4.2415081240254615e-05,0.0,0.9999575849187597,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49604,0.5164071347138426,0.5129089807702204,0.0034981539436221,307,2487.121699999989,0.51983404,1.6374363701044694,1.0749415,3.2521395584607893,0.5164071347138426,0.4965048883451193,,,0.5164071347138426,0.0,0.4835928652861574,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49630,0.0,0.0005542785012797,0.0005542785012797,309,3262.1773000000103,1.0750219,3.251600852371958,1.07499,3.251491985547418,0.0,0.0,,,0.0,0.0,1.0000296746946484,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49671,0.0,0.0003520461753898,0.0003520461753898,313,3262.15830000001,1.074843,3.2516381645561525,1.0748076,3.2507290408289022,0.0,0.0,,,0.0,0.0,1.000032936127359,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49712,0.5620387227936635,0.5746870641661693,0.0126483413725058,317,2446.9641999999876,0.470745,1.4855241798646348,1.0748553,3.2522800964091023,0.5620387227936635,0.5432360879664617,,,0.5620387227936635,0.0,0.4379612772063365,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49718,7.82430900233555e-05,0.0005456810751671,0.0004674379851438,317,3245.287399999972,1.0747712,3.2524827773464913,1.0748553,3.2522800964091023,7.82430900233555e-05,0.0,,,7.82430900233555e-05,0.0,0.9999217569099766,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49740,0.0001705504499489,0.0003647400117971,0.0001941895618482,319,3262.157999999996,1.074572,3.248214435704543,1.0747553,3.249902658605124,0.0001705504499489,0.0005194687588905,,,0.00017055044994895852,5.85198122599051e-17,0.999829449550051,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49770,5.537473713279617e-05,0.0003520461753898,0.000296671438257,322,3262.1831999999704,1.0744377,3.248993970809416,1.0744972,3.2491938285520545,5.537473713279617e-05,6.150994775455665e-05,,,5.537473713279617e-05,0.0,0.9999446252628672,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49780,2.6060142900963257e-05,0.0003520461753898,0.0003259860324889,323,3262.169600000023,1.0744097,3.2484638380405304,1.0744377,3.248993970809416,2.6060142900963257e-05,0.0001631682833665,,,2.6060142900963257e-05,0.0,0.999973939857099,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49800,0.0,0.0004204885169656,0.0004204885169656,325,3262.178799999994,1.0743712,3.2487418697050017,1.0743706,3.2484725409503517,0.0,0.0,,,0.0,0.0,1.0000005584665106,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49813,0.0582185188880715,0.0662746060736415,0.0080560871855699,326,2889.6254999999655,1.0118229,3.1053384916091615,1.0743712,3.2487418697050017,0.0582185188880715,0.044141204148319,,,0.0582185188880715,0.0,0.9417814811119285,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49817,5.1844278774471064e-05,0.0003520461753898,0.0003002018966154,326,3262.153299999947,1.0743155,3.2476475891398104,1.0743712,3.2487418697050017,5.1844278774471064e-05,0.0003368321058054,,,5.1844278774471064e-05,0.0,0.9999481557212255,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49831,0.0232644879460457,0.0217031875599775,0.0015613003860681,327,2920.8983000000007,1.0493221,3.1972637808757,1.0743155,3.2476475891398104,0.0232644879460457,0.0155139395150492,,,0.023264487946045742,4.163336342344337e-17,0.9767355120539543,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49833,0.0002960024313155,0.0005038871652849,0.0002078847339694,327,3214.2576999999583,1.0739975,3.246873462773089,1.0743155,3.2476475891398104,0.0002960024313155,0.0002383652614619,,,0.00029600243131555626,5.627009275199768e-17,0.9997039975686844,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49844,0.0001335696445623,0.000393840085272,0.0002602704407097,328,3249.286000000022,1.0742024,3.2470807683156546,1.0743459,3.247570190351209,0.0001335696445623,0.0001507040670001,,,0.000133569644562348,4.797594613248357e-17,0.9998664303554377,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49875,0.0,0.0003372366404019,0.0003372366404019,331,3262.1511000000173,1.075012,3.2607590038716623,1.0745344,3.2541738002521483,0.0,0.0,,,0.0,0.0,1.0004444715776435,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49915,3.832390227354043e-05,0.0002561004624189,0.0002177765601454,335,3262.143999999971,1.0750059,3.260531938685887,1.0750471,3.260892646229174,3.832390227354043e-05,0.0001106161969802,,,3.832390227354043e-05,0.0,0.9999616760977265,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49925,6.232523933125123e-05,0.0002561004624189,0.0001937752230877,336,3262.1538999999757,1.0749389,3.2609067133704417,1.0750059,3.260531938685887,6.232523933125123e-05,0.0,,,6.232523933125123e-05,0.0,0.9999376747606687,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49946,0.0,0.0002561004624189,0.0002561004624189,338,3262.12910000002,1.0754133,3.2693593766619635,1.0751619,3.2651405146565784,0.0,0.0,,,0.0,0.0,1.000233825249946,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49956,0.0,0.000280704282007,0.000280704282007,339,3262.1264000000083,1.0756236,3.2726096304149817,1.0754133,3.2693593766619635,0.0,0.0,,,0.0,0.0,1.000195552723776,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,49966,0.0,0.000280704282007,0.000280704282007,340,3262.1496000000043,1.0757637,3.2750471923422793,1.0756236,3.2726096304149817,0.0,0.0,,,0.0,0.0,1.000130250024265,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50023,0.000270388893402,0.0002740291631424,3.640269740490644e-06,345,3262.14029999997,1.0755669,3.270721482367692,1.0758578,3.276069217349012,0.000270388893402,0.0016323632458679,,,0.0002703888934020293,2.9327668765732895e-17,0.999729611106598,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50065,0.3039301184903729,0.2963905287028158,0.007539589787557,349,2673.8525,0.7481215,2.340536213195257,1.0747793,3.260257599686026,0.3039301184903729,0.2821008335596981,,,0.3039301184903729,0.0,0.6960698815096271,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50069,0.0015888843411853,0.0007844045044777,0.0008044798367075,349,3110.4865999999997,1.0730716,3.2559321591773704,1.0747793,3.260257599686026,0.0015888843411853,0.0013267174069533,,,0.0015888843411853149,1.474514954580286e-17,0.9984111156588147,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50110,8.18972007721186e-05,0.0002402265509628,0.0001583293501907,353,3262.1483000000007,1.0744298,3.257981223793142,1.0745178,3.2581887537734135,8.18972007721186e-05,6.369489184177013e-05,,,8.18972007721186e-05,0.0,0.9999181027992279,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50120,0.7400491590981562,0.7318995785599455,0.0081495805382106,354,2290.2981,0.27929893,0.8886055878347149,1.0744298,3.257981223793142,0.7400491590981562,0.7272526982828509,,,0.7400491590981562,0.0,0.2599508409018439,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50121,0.5407469990128717,0.5345263869111689,0.0062206121017027,354,2465.4818000000014,0.49343511,1.5578525732132569,1.0744298,3.257981223793142,0.5407469990128717,0.5218350057280229,,,0.5407469990128717,0.0,0.45925300098712823,25-50%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50126,0.0013434102442059,0.0011417234305459,0.0002016868136599,354,3115.3138,1.0729864,3.2552866005343084,1.0744298,3.257981223793142,0.0013434102442059,0.0008270837287687,,,0.0013434102442059226,2.2551405187698492e-17,0.9986565897557941,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50167,0.0,0.0002799215044922,0.0002799215044922,358,3262.1326999999983,1.0745013,3.2602824827413173,1.0743874,3.2592184028159163,0.0,0.0,,,0.0,0.0,1.0001060139015034,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50187,0.0001198791565981,0.0002561004624189,0.0001362213058208,360,3262.1586000000025,1.0742865,3.257447937733326,1.0744153,3.258957878142254,0.0001198791565981,0.000463320013755,,,0.00011987915659816828,6.827763181227464e-17,0.9998801208434018,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50268,0.0,0.0002561004624189,0.0002561004624189,368,3262.1591999999946,1.0747268,3.2688318576317488,1.0746996,3.2677651288121323,0.0,0.0,,,0.0,0.0,1.0000253093980869,>100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50308,5.5657294028010895e-05,0.0002402265509628,0.0001845692569348,372,3262.113499999992,1.0743726,3.2625947830004556,1.0744324,3.2664384857852595,5.5657294028010895e-05,0.0011767259054565,,,5.5657294028010895e-05,0.0,0.999944342705972,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50319,0.4445757272663133,0.4283042242834165,0.0162715029828967,373,2550.0139999999956,0.59673262,1.8781832099998492,1.0743726,3.2625947830004556,0.4445757272663133,0.4243283843320033,,,0.44457572726631334,5.551115123125783e-17,0.5554242727336867,50-75%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50321,0.0620328552682747,0.0721064038513737,0.010073548583099,373,2886.295100000003,1.0077262,3.104694424499282,1.0743726,3.2625947830004556,0.0620328552682747,0.0483971712711317,,,0.062032855268274734,3.469446951953614e-17,0.9379671447317253,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50322,0.0251841865661875,0.0269226983921459,0.0017385118259584,373,2919.594100000002,1.0473154,3.204917388439232,1.0743726,3.2625947830004556,0.0251841865661875,0.0176783812877248,,,0.025184186566187594,9.367506770274758e-17,0.9748158134338124,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50323,0.0036420325685893,0.0034522702004929,0.0001897623680963,373,3020.1094999999914,1.0704597,3.252128508370252,1.0743726,3.2625947830004556,0.0036420325685893,0.0032079603279995,,,0.003642032568589304,3.903127820947816e-18,0.9963579674314107,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50325,0.0002167776802945,0.0002561004624189,3.932278212445513e-05,373,3262.1517999999924,1.0741397,3.259488451343142,1.0743726,3.2625947830004556,0.0002167776802945,0.0009521046479626,,,0.00021677768029459976,9.977370492297855e-17,0.9997832223197054,75-100%
soc,outer-03,mit_stanford_fast_charge,b1c1,3.6C(80%)-3.6C,50340,0.0027211544271196,0.0023616736254637,0.0003594808016558,374,3049.790200000003,1.0712168,3.251943711818002,1.0741397,3.259488451343142,0.0027211544271196,0.0023147004929656,,,0.002721154427119621,2.0816681711721685e-17,0.9972788455728804,75-100%
